movie_name,ost_name,artist,year,mvdir,mvact,gerne,valence,acousticness,danceability,energy,loudness,tempo
Dance With Me,Refugio De Amor (You Are My Home),Vanessa Williams & Chayanne,1998,랜다 헤인즈,"바네사 윌리암스, 샤이안, 크리스 크리스토퍼슨","드라마, 멜로/로맨스",0.509,0.366,0.574,0.772,-5.12,94.734
Deep Impact,The Wedding,James Horner,1998,미미 레더,"로버트 듀발, 티아 레오니, 일라이저 우드, 바네사 레드그레이브, 맥시밀리안 쉘, 제임스 크롬웰, 모건 프리먼","SF, 드라마",0.0343,0.894,0.157,0.00891,-38.223,133.822
Dr. Dolittle,Are You That Somebody?,Aaliyah,1998,베티 토마스,에디 머피,"코미디, 가족",0.843,0.14,0.85,0.657,-7.078,137.971
Dr. Dolittle,That's Why I Lie,Ray J,1998,베티 토마스,에디 머피,"코미디, 가족",0.913,0.00514,0.797,0.605,-5.984,82.988
Dr. Dolittle,Same Ol'G,Ginuwine,1998,베티 토마스,에디 머피,"코미디, 가족",0.73,0.0375,0.833,0.338,-12.831,81.822
Down In The Delta,Believe In Love,Sunday,1998,마야 안젤루,"알프리 우다드, 알 프리먼 주니어",드라마,0.665,0.0414,0.451,0.913,-3.065,175.658
Down In The Delta,God's Stepchild,Janet Jackson,1998,마야 안젤루,"알프리 우다드, 알 프리먼 주니어",드라마,0.118,0.55,0.438,0.287,-11.853,58.462
The Faculty,Another Brick In The Wall (Part 2),Class of '99,1998,로버트 로드리게즈,"조다나 브류스터, 클리어 듀발, 로라 해리스, 조쉬 하트넷, 숀 하토시, 일라이저 우드","공포, 미스터리, SF",emt,emt,emt,emt,emt,emt
The Faculty,The Kids Aren't Alright,The Offspring,1998,로버트 로드리게즈,"조다나 브류스터, 클리어 듀발, 로라 해리스, 조쉬 하트넷, 숀 하토시, 일라이저 우드","공포, 미스터리, SF",0.766,0.00704,0.523,0.943,-4.203,99.607
The Faculty,It's Over Now,Neve,1998,로버트 로드리게즈,"조다나 브류스터, 클리어 듀발, 로라 해리스, 조쉬 하트넷, 숀 하토시, 일라이저 우드","공포, 미스터리, SF",0.453,0.00591,0.393,0.932,-2.985,169.235
Godzilla,Come What May,Diddy feat. Jimmy Page,1998,롤랜드 에머리히,"매튜 브로데릭, 장 르노, 마리아 피틸로, 행크 아자리아, 케빈 던, 마이클 러너, 해리 쉬어러","SF, 액션",0.926,0.0111,0.541,0.656,-9.058,163.988
Godzilla,Deeper Underground,Jamiroquai,1998,롤랜드 에머리히,"매튜 브로데릭, 장 르노, 마리아 피틸로, 행크 아자리아, 케빈 던, 마이클 러너, 해리 쉬어러","SF, 액션",0.607,0.0088,0.729,0.705,-7.313,104.031
Godzilla,No Shelter,Rage Against The Machine,1998,롤랜드 에머리히,"매튜 브로데릭, 장 르노, 마리아 피틸로, 행크 아자리아, 케빈 던, 마이클 러너, 해리 쉬어러","SF, 액션",0.467,0.0108,0.598,0.837,-8.852,99.42
Great Expectations,Life In Mono,Mono,1998,알폰소 쿠아론,"에단 호크, 기네스 팰트로","드라마, 멜로/로맨스",0.455,0.00952,0.489,0.775,-8.489,169.94
Great Expectations,Siren,Tori Amos,1998,알폰소 쿠아론,"에단 호크, 기네스 팰트로","드라마, 멜로/로맨스",0.39,0.506,0.56,0.827,-7.387,89.89
Hard Rain,Flood,Jars Of Clay,1998,미카엘 살로먼,"모건 프리먼, 크리스찬 슬레이터, 랜디 퀘이드, 미니 드라이버, 에드워드 애스너",액션,0.704,0.192,0.63,0.612,-8.633,114.59
He Got Game,He Got Game,Public Enemy,1998,스파이크 리,"덴젤 워싱턴, 레이 앨런, 밀라 요보비치, 로사리오 도슨",드라마,0.866,0.0731,0.825,0.639,-6.607,97.389
Hope Floats,To Make You Feel My Love,Garth Brooks,1998,포레스트 휘태커,"산드라 블록, 해리 코닉 주니어, 제나 로우랜즈","드라마, 멜로/로맨스, 코미디",0.153,0.962,0.618,0.216,-11.625,75.454
Hope Floats,Chances Are,Bob Seger & Martina McBride,1998,포레스트 휘태커,"산드라 블록, 해리 코닉 주니어, 제나 로우랜즈","드라마, 멜로/로맨스, 코미디",0.0797,0.117,0.632,0.43,-6.035,113.939
The Horse Whisperer,Soft Place To Fall,Allison Moorer,1998,로버트 레드포드,"로버트 레드포드, 크리스틴 스콧 토마스, 샘 닐, 다이앤 위스트, 스칼릿 조핸슨, 크리스 쿠퍼, 체리 존스","드라마, 멜로/로맨스",0.237,0.754,0.536,0.229,-13.307,88.926
How Stella Got Her Groove Back,"Luv Me, Luv Me",Shaggy feat. Janet,1998,케빈 로드니 설리번,안젤라 바셋,"멜로/로맨스, 드라마",emt,emt,emt,emt,emt,emt
How Stella Got Her Groove Back,Your Home Is In My Heart,Boyz II Men feeat. Chante Moore,1998,케빈 로드니 설리번,안젤라 바셋,"멜로/로맨스, 드라마",emt,emt,emt,emt,emt,emt
I Still Know What You Did Last Summer,How Do I Deal,Jennifer Love Hewitt,1998,대니 캐논,"제니퍼 러브 휴잇, 프레디 프린즈 주니어, 브랜디, 메키 파이퍼, 뮤즈 왓슨, 빌 콥스, 매튜 세틀, 제프리 콤스","공포, 스릴러",0.322,0.017,0.596,0.831,-6.319,94.846
Jack Frost,Merry Christmas Baby,Hanson,1998,트로이 밀러,"마이클 키튼, 켈리 프레스톤","가족, 코미디, 판타지, 드라마",0.961,0.101,0.762,0.903,-5.046,101.436
Living Out Loud,Lush Life,Queen Latifah,1998,리차드 라그라브네스,"홀리 헌터, 대니 드비토, 퀸 라티파","코미디, 드라마, 멜로/로맨스",emt,emt,emt,emt,emt,emt
Living Out Loud,If You Love Me,Brownstone,1998,리차드 라그라브네스,"홀리 헌터, 대니 드비토, 퀸 라티파","코미디, 드라마, 멜로/로맨스",0.211,0.225,0.687,0.583,-10.224,95.138
Living Out Loud,They Can't Take That Away From Me,Danny DeVito,1998,리차드 라그라브네스,"홀리 헌터, 대니 드비토, 퀸 라티파","코미디, 드라마, 멜로/로맨스",0.263,0.0668,0.613,0.45,-9.77,62.422
"Lock, Stock And Two Smoking Barrels",Hundred Mile High City,Ocean Colour Scene,1998,가이 리치,"제이슨 플레밍, 덱스터 플레처, 닉 모란, 제이슨 스타뎀","코미디, 범죄",0.701,0.00012,0.417,0.94,-3.909,112.087
Lost In Space,Lost In Space (Theme),Apollo 440,1998,스티븐 홉킨스,"윌리엄 허트, 미미 로저스, 헤더 그레이엄, 레이시 샤버트, 잭 존슨, 게리 올드만","SF, 모험, 액션, 드라마",0.827,0.00142,0.466,0.968,-4.454,155.053
The Man In The Iron Mask,All For One,Nick Glennie,1998,랜달 웰러스,"레오나르도 디카프리오, 제레미 아이언스, 존 말코비치, 제라르 드빠르디유, 가브리엘 번",드라마,emt,emt,emt,emt,emt,emt
The Mask Of Zorro,Zorro's Theme,James Horner,1998,"안토니오 반데라스, 안소니 홉킨스, 캐서린 제타 존스","안토니오 반데라스, 안소니 홉킨스, 캐서린 제타 존스, 스튜어트 윌슨, 맷 레처","액션, 모험, 멜로/로맨스, 서부",0.0361,0.914,0.183,0.0892,-21.387,87.997
The Mask Of Zorro,I Want To Spend My Lifetime Loving You,Marc Anthony & Tina Arena,1998,"안토니오 반데라스, 안소니 홉킨스, 캐서린 제타 존스","안토니오 반데라스, 안소니 홉킨스, 캐서린 제타 존스, 스튜어트 윌슨, 맷 레처","액션, 모험, 멜로/로맨스, 서부",0.0971,0.621,0.468,0.305,-12.939,107.835
Meet Joe Black,Someone Else,Thomas Newman,1998,마틴 브레스트,"브래드 피트, 안소니 홉킨스, 클레어 폴라니","판타지, 미스터리, 멜로/로맨스, 드라마",0.0371,0.814,0.132,0.031,-27.119,84.392
Mulan,True To Your Heart,Stevie Wonder & 98 Degrees,1998,"토니 밴크로프트, 베리 쿡","밍나 웬, 레아 살롱가, B.D. 웡, 도니 오즈몬드, 코코 리, 성룡","애니메이션, 가족, 모험, 뮤지컬, 코미디",0.631,0.192,0.645,0.938,-9.505,106.121
Mulan,Reflection,Christina Aguilera,1998,"토니 밴크로프트, 베리 쿡","밍나 웬, 레아 살롱가, B.D. 웡, 도니 오즈몬드, 코코 리, 성룡","애니메이션, 가족, 모험, 뮤지컬, 코미디",0.208,0.444,0.35,0.636,-8.158,95.162
A Night At The Roxbury,What Is Love (7 Mix),Haddaway,1998,존 포튼베리,"윌 페렐, 크리스 커턴",미국,0.737,0.0222,0.683,0.772,-7.907,123.871
A Night At The Roxbury,Where Do You Go (Ocean Drive Mix),No Mercy,1998,존 포튼베리,"윌 페렐, 크리스 커턴",미국,0.969,0.0183,0.729,0.869,-10.808,127.061
Out Of Sight,Tub Scene,David Holmes,1998,스티븐 소더버그,"조지 클루니, 제니퍼 로페즈","액션, 범죄, 코미디, 드라마",0.208,0.266,0.631,0.524,-10.082,96.978
Patch Adams,Only You Know And I Know,Dave Mason,1998,톰 새디악,로빈 윌리엄스,"코미디, 드라마",0.919,0.0439,0.564,0.759,-10.021,116.389
Pleasantville,Suite From Pleasantville,Randy Newman,1998,게리 로스,"토비 맥과이어, 제프 다니엘스, 조안 알렌, 윌리암 H. 머시, J.T. 월쉬, 돈 노츠, 리즈 위더스푼","판타지, 코미디, 드라마, 가족",emt,emt,emt,emt,emt,emt
Pleasantville,Across The Universe,Fiona Apple,1998,게리 로스,"토비 맥과이어, 제프 다니엘스, 조안 알렌, 윌리암 H. 머시, J.T. 월쉬, 돈 노츠, 리즈 위더스푼","판타지, 코미디, 드라마, 가족",0.548,0.431,0.578,0.481,-10.545,129.881
Practical Magic,If You Ever Did Believe,Stevie Nicks,1998,그리핀 던,"산드라 블록, 니콜 키드먼","판타지, 미스터리, 드라마, 멜로/로맨스",0.506,0.0283,0.588,0.646,-9.239,119.303
Practical Magic,This Kiss,Faith Hill,1998,그리핀 던,"산드라 블록, 니콜 키드먼","판타지, 미스터리, 드라마, 멜로/로맨스",0.709,0.175,0.398,0.804,-5.559,186.752
The Prince Of Egypt,When You Believe,Whitney Houston & Mariah Carey,1998,"브렌다 채먼, 스티브 히크너, 사이먼 웰스","산드라 블록, 랄프 파인즈, 대니 글로버, 제프 골드브럼, 발 킬머, 스티브 마틴, 헬렌 미렌, 미셸 파이퍼, 마틴 숏, 패트릭 스튜어트","애니메이션, 가족, 모험",0.126,0.554,0.436,0.391,-9.62,125.354
The Prince Of Egypt,I Will Get There,Boyz II Men,1998,"브렌다 채먼, 스티브 히크너, 사이먼 웰스","산드라 블록, 랄프 파인즈, 대니 글로버, 제프 골드브럼, 발 킬머, 스티브 마틴, 헬렌 미렌, 미셸 파이퍼, 마틴 숏, 패트릭 스튜어트","애니메이션, 가족, 모험",0.513,0.806,0.548,0.286,-13.704,109.683
Psycho,Screaming,Pet Shop Boys,1998,구스 반 산트,"빈스 본, 줄리안 무어, 비고 모텐슨, 윌리암 H. 머시, 앤 헤이시","공포, 스릴러",0.372,0.00232,0.557,0.989,-4.779,130.01
Quest For Camelot,Looking Through Your Eyes,LeAnn Rimes,1998,프레데릭 두 차우,"제슬린 길직, 안드레아 코어, 캐리 엘위스, 게리 올드만, 에릭 아이들, 돈 리클스, 제인 세이모어, 피어스 브로스넌, 스티브 페리, 브론슨 핀초트, 자릴 화이트, 가브리엘 번, 존 길구드, 셀린 디온","모험, 판타지, 가족, 애니메이션",0.194,0.618,0.487,0.271,-11.566,80.126
Quest For Camelot,The Prayer,Celine Dion,1998,프레데릭 두 차우,"제슬린 길직, 안드레아 코어, 캐리 엘위스, 게리 올드만, 에릭 아이들, 돈 리클스, 제인 세이모어, 피어스 브로스넌, 스티브 페리, 브론슨 핀초트, 자릴 화이트, 가브리엘 번, 존 길구드, 셀린 디온","모험, 판타지, 가족, 애니메이션",0.0516,0.964,0.152,0.174,-17.88,135.56
Quest For Camelot,I Stand Alone,Steve Perry,1998,프레데릭 두 차우,"제슬린 길직, 안드레아 코어, 캐리 엘위스, 게리 올드만, 에릭 아이들, 돈 리클스, 제인 세이모어, 피어스 브로스넌, 스티브 페리, 브론슨 핀초트, 자릴 화이트, 가브리엘 번, 존 길구드, 셀린 디온","모험, 판타지, 가족, 애니메이션",0.19,0.468,0.411,0.555,-4.095,145.791
The Rugrats Movie,Take Me There,Blackstreet,1998,"이고 코발리오브, 노튼 버지언","데이빗 스페이드, 우피 골드버그, 엘리자베스 데일리",애니메이션,0.867,0.0854,0.773,0.714,-3.983,96.489
Run Lola Run,Believe,Franka Potente,1998,톰 티크베어,"프란카 포텐테, 모리츠 블라이브트로이","액션, 드라마, 스릴러, 범죄",emt,emt,emt,emt,emt,emt
Rush Hour,How Deep Is Your Love,Dru Hill,1998,브렛 래트너,"성룡, 크리스 터커","액션, 코미디, 스릴러",0.743,0.0473,0.729,0.434,-9.111,94.411
Rush Hour,Z,Jay,1998,브렛 래트너,"성룡, 크리스 터커","액션, 코미디, 스릴러",0.575,0.00357,0.77,0.828,-7.599,92.406
Saving Private Ryan,Hymn To The Fallen,John Williams,1998,스티븐 스필버그,"톰 행크스, 에드워드 번즈, 톰 시즈모어, 제레미 데이비스, 빈 디젤, 아담 골드버그, 배리 페퍼, 지오바니 리비시, 맷 데이먼, 데니스 파리나, 테드 댄슨","전쟁, 액션, 드라마",0.0607,0.953,0.169,0.0629,-22.961,127.155
Saving Private Ryan,Omaha Beach,John Williams,1998,스티븐 스필버그,"톰 행크스, 에드워드 번즈, 톰 시즈모어, 제레미 데이비스, 빈 디젤, 아담 골드버그, 배리 페퍼, 지오바니 리비시, 맷 데이먼, 데니스 파리나, 테드 댄슨","전쟁, 액션, 드라마",0.0365,0.947,0.0786,0.0277,-28.424,173.287
Shakespeare In Love,The Beginning Of The Partnership,Stephen Warbeck,1998,"기네스 팰트로, 조셉 파인즈, 콜런 퍼스, 제프리 러시","기네스 팰트로, 조셉 파인즈, 제프리 러쉬, 콜린 퍼스, 벤 애플렉, 주디 덴치","멜로/로맨스, 드라마, 코미디",0.103,0.937,0.325,0.2,-13.065,137.817
Shakespeare In Love,The End,Stephen Warbeck,1998,"기네스 팰트로, 조셉 파인즈, 콜런 퍼스, 제프리 러시","기네스 팰트로, 조셉 파인즈, 제프리 러쉬, 콜린 퍼스, 벤 애플렉, 주디 덴치","멜로/로맨스, 드라마, 코미디",0.039,0.94,0.162,0.0857,-20.103,108.823
Simon Birch,You Were There,Babyface,1998,마크 스티븐 존슨,"이안 마이클 스미스, 조셉 마젤로","코미디, 드라마",0.225,0.224,0.525,0.479,-6.85,169.783
Sliding Doors,Turn Back Time,Aqua,1998,피터 호윗,기네스 팰트로,"멜로/로맨스, 드라마",0.535,0.16,0.682,0.579,-15.02,104.006
Sliding Doors,Thank You,Dido,1998,피터 호윗,기네스 팰트로,"멜로/로맨스, 드라마",0.762,0.3,0.725,0.583,-9.942,79.984
Small Soldiers,War,Bone Thugs,1998,죠 단테,"데이빗 크로스, 제이 모어, 알렉산드라 윌슨, 데니스 리어리, 그레고리 스미스, 딕 밀러, 커스틴 던스트, 야곱 스미스, 조나단 벅, 케빈 던, 앤 매그너슨, 웬디 샬, 필 하트만, 아치 한, 로버트 피카르도, 줄리어스 테넌, 벨린다 발라스키, 랜스 하워드, 잭키 조셉","액션, 코미디, 전쟁, 가족, 모험, SF",0.703,0.308,0.574,0.749,-4.546,76.021
Star Trek: Insurrection,End Credits,Jerry Goldsmith,1998,조나단 플레이크,"패트릭 스튜어트, 조나단 플레이크, 브렌트 스피너, 레버 버튼, 마이클 돈, 게이츠 맥파든, 마리나 설티스, F. 머레이 아브라함, 도나 머피, 안소니 저브","SF, 액션, 드라마, 멜로/로맨스, 모험",0.0351,0.8,0.165,0.125,-18.764,111.649
Stepmom,End Credits,John Williams,1998,크리스 콜럼버스,"줄리아 로버츠, 수잔 서랜든",드라마,0.0621,0.905,0.149,0.169,-17.504,79.452
Theres Something About Mary,There's Something About Mary,Jonathan Richman,1998,"바비 패럴리, 피터 패럴리","카메론 디아즈, 맷 딜런, 벤 스틸러","코미디, 멜로/로맨스",0.392,0.113,0.351,0.377,-9.377,82.91
The Thin Red Line,Journey To The Line,Hans Zimmer,1998,테렌스 맬릭,숀 펜,"액션, 드라마, 전쟁",0.029,0.397,0.173,0.147,-21.776,114.733
The Truman Show,Romance,Burkhard Dallwitz,1998,피터 위어,짐 캐리,"코미디, 드라마, SF",emt,emt,emt,emt,emt,emt
Velvet Goldmine,Diamond Meadows,T. Rex,1998,토드 헤인즈,"이완 맥그리거, 조나단 리스 마이어스, 토니 콜렛, 크리스찬 베일","드라마, 뮤지컬",0.44,0.767,0.341,0.398,-8.09,115.31
Velvet Goldmine,Virginia Plain,Roxy Music,1998,토드 헤인즈,"이완 맥그리거, 조나단 리스 마이어스, 토니 콜렛, 크리스찬 베일","드라마, 뮤지컬",0.579,0.445,0.588,0.708,-7.823,131.197
The Waterboy,Born On The Bayou,Creedence Clearwater Revival,1998,프랭크 코라치,아담 샌들러,코미디,0.552,0.0686,0.678,0.386,-15.991,117.303
The Waterboy,More Today Than Yesterday,Goldfinger,1998,프랭크 코라치,아담 샌들러,코미디,emt,emt,emt,emt,emt,emt
The Wedding Singer,Video Killed The Radio Star,The Presidents of the United States of America,1998,프랭크 코라치,"아담 샌들러, 드류 베리모어","코미디, 멜로/로맨스",0.741,0.184,0.579,0.713,-6.868,140.719
The Wedding Singer,Do You Really Want To Hurt Me,Culture Club,1998,프랭크 코라치,"아담 샌들러, 드류 베리모어","코미디, 멜로/로맨스",0.42,0.0815,0.744,0.376,-14.996,100.78
The Wedding Singer,Somebody Kill Me,Adam Sandler,1998,프랭크 코라치,"아담 샌들러, 드류 베리모어","코미디, 멜로/로맨스",0.94,0.712,0.851,0.265,-14.402,116.467
The Wedding Singer,Grow Old With You,Adam Sandler,1998,프랭크 코라치,"아담 샌들러, 드류 베리모어","코미디, 멜로/로맨스",0.499,0.919,0.359,0.343,-14.133,56.901
The X-Files,The X,Dust Brothers,1998,롭 바우먼,"데이빗 듀코브니, 질리언 앤더슨","판타지, 스릴러, SF, 미스터리",0.0773,0.687,0.324,0.313,-13.77,113.785
The X-Files,One,Filter,1998,롭 바우먼,"데이빗 듀코브니, 질리언 앤더슨","판타지, 스릴러, SF, 미스터리",0.232,0.00102,0.258,0.577,-6.67,178.597
The X-Files,Walking After You,Foo Fighters,1998,롭 바우먼,"데이빗 듀코브니, 질리언 앤더슨","판타지, 스릴러, SF, 미스터리",0.352,0.74,0.325,0.571,-10.701,108.651
Youve Got Mail,Over The Rainbow,Harry Nilsson,1998,노라 에프론,"톰 행크스, 멕 라이언",코미디,0.0818,0.818,0.13,0.111,-19.275,68.674
Youve Got Mail,Anyone At All,Carole King,1998,노라 에프론,"톰 행크스, 멕 라이언",코미디,0.142,0.175,0.502,0.342,-11.706,91.617
Youve Got Mail,Remember,Harry Nilsson,1998,노라 에프론,"톰 행크스, 멕 라이언",코미디,0.127,0.951,0.414,0.112,-19.873,130.113
Zero Effect,Mystery Dance,Elvis Costello,1998,제이크 캐스단,"빌 풀만, 벤 스틸러","코미디, 스릴러, 미스터리",0.726,0.593,0.528,0.856,-7.235,89.326
187,Stem,DJ Shadow,1997,케빈 레이놀즈,"사무엘 L. 잭슨, 존 허드",드라마,0.469,0.861,0.583,0.6,-11.883,106.206
187,Flipside,Everything But The Girl,1997,케빈 레이놀즈,"사무엘 L. 잭슨, 존 허드",드라마,0.386,0.0417,0.693,0.642,-12.647,97.561
Addicted To Love,Comme Toujours,Les Negresses Vertes,1997,그리핀 던,"멕 라이언, 매튜 브로데릭, 켈리 프레스톤, 체키 카료","코미디, 멜로/로맨스",emt,emt,emt,emt,emt,emt
Air Force One,Airforce One,The City Of Prague Philharmonic Orchestra,1997,볼프강 피터슨,"해리슨 포드, 게리 올드만","스릴러, 액션",0.0715,0.406,0.114,0.466,-11.369,84.032
Amistad,"Dry Your Tears, Afrika",John Williams,1997,스티븐 스필버그,"모건 프리먼, 나이젤 호손, 안소니 홉킨스",드라마,0.28,0.711,0.188,0.375,-12.398,67.948
Amistad,Cinque's Theme,John Williams,1997,스티븐 스필버그,"모건 프리먼, 나이젤 호손, 안소니 홉킨스",드라마,0.0376,0.941,0.19,0.0108,-29.531,86.792
